databreachcause,washingtoniansaffected,industrytype
2.0,54295.0,2.0
2.0,54295.0,2.0
0.0,35151.0,0.0
0.0,35151.0,0.0
0.0,780.0,0.0
0.0,780.0,0.0
2.0,788415.0,0.0
2.0,788415.0,0.0
2.0,788415.0,0.0
2.0,788415.0,0.0
2.0,639.0,4.0
2.0,639.0,4.0
2.0,639.0,4.0
2.0,639.0,4.0
2.0,639.0,4.0
2.0,13214.0,2.0
2.0,13214.0,2.0
2.0,13214.0,2.0
0.0,3788.0,0.0
0.0,3788.0,0.0
0.0,1066.0,0.0
0.0,1066.0,0.0
0.0,521.0,0.0
0.0,521.0,0.0
0.0,521.0,0.0
0.0,174929.0,0.0
0.0,174929.0,0.0
0.0,882.0,4.0
0.0,882.0,4.0
0.0,882.0,4.0
0.0,882.0,4.0
0.0,882.0,4.0
0.0,882.0,4.0
0.0,882.0,4.0
0.0,882.0,4.0
2.0,61770.0,0.0
2.0,61770.0,0.0
2.0,61770.0,0.0
0.0,927.0,0.0
0.0,927.0,0.0
0.0,585.0,4.0
0.0,585.0,4.0
0.0,585.0,4.0
0.0,585.0,4.0
0.0,585.0,4.0
0.0,585.0,4.0
0.0,6240.0,4.0
0.0,6240.0,4.0
0.0,6240.0,4.0
0.0,3707.0,4.0
0.0,3707.0,4.0
0.0,3707.0,4.0
0.0,1131.0,0.0
0.0,1131.0,0.0
0.0,1131.0,0.0
0.0,1131.0,0.0
0.0,1131.0,0.0
0.0,1131.0,0.0
0.0,41746.0,1.0
0.0,41746.0,1.0
0.0,41746.0,1.0
0.0,41746.0,1.0
0.0,41746.0,1.0
0.0,41746.0,1.0
2.0,664.0,3.0
2.0,664.0,3.0
2.0,664.0,3.0
2.0,664.0,3.0
0.0,4902.0,0.0
0.0,4902.0,0.0
0.0,4902.0,0.0
0.0,972.0,0.0
0.0,972.0,0.0
0.0,972.0,0.0
0.0,972.0,0.0
0.0,972.0,0.0
0.0,505.0,0.0
0.0,505.0,0.0
0.0,505.0,0.0
0.0,17020.0,4.0
0.0,17020.0,4.0
0.0,17020.0,4.0
0.0,17020.0,4.0
0.0,17020.0,4.0
0.0,17020.0,4.0
0.0,17020.0,4.0
0.0,17020.0,4.0
0.0,17020.0,4.0
1.0,573.0,1.0
1.0,573.0,1.0
1.0,573.0,1.0
0.0,21600.0,4.0
0.0,21600.0,4.0
0.0,21600.0,4.0
0.0,21600.0,4.0
2.0,1635.0,0.0
2.0,1635.0,0.0
2.0,1635.0,0.0
2.0,1635.0,0.0
2.0,2707.0,0.0
2.0,2707.0,0.0
2.0,2707.0,0.0
2.0,2707.0,0.0
2.0,2707.0,0.0
2.0,2707.0,0.0
2.0,2707.0,0.0
2.0,7841.0,0.0
2.0,7841.0,0.0
2.0,7841.0,0.0
2.0,1664.0,2.0
2.0,1664.0,2.0
2.0,1664.0,2.0
2.0,1664.0,2.0
2.0,1664.0,2.0
2.0,549.0,0.0
2.0,549.0,0.0
2.0,549.0,0.0
2.0,549.0,0.0
2.0,549.0,0.0
2.0,549.0,0.0
2.0,549.0,0.0
0.0,56578.0,4.0
0.0,56578.0,4.0
0.0,56578.0,4.0
0.0,56578.0,4.0
0.0,56578.0,4.0
0.0,56578.0,4.0
0.0,56578.0,4.0
0.0,700.0,5.0
0.0,700.0,5.0
0.0,700.0,5.0
0.0,700.0,5.0
0.0,700.0,5.0
0.0,700.0,5.0
0.0,700.0,5.0
0.0,2639.0,2.0
0.0,2639.0,2.0
0.0,2549.0,0.0
0.0,2549.0,0.0
0.0,2549.0,0.0
0.0,39864.0,2.0
0.0,39864.0,2.0
0.0,39864.0,2.0
1.0,2664.0,4.0
1.0,2664.0,4.0
1.0,2664.0,4.0
0.0,677.0,0.0
0.0,677.0,0.0
0.0,677.0,0.0
2.0,1608.0,4.0
2.0,1608.0,4.0
2.0,1608.0,4.0
2.0,1608.0,4.0
2.0,1608.0,4.0
0.0,48252.0,2.0
0.0,48252.0,2.0
0.0,644.0,0.0
0.0,644.0,0.0
0.0,644.0,0.0
0.0,644.0,0.0
0.0,644.0,0.0
0.0,644.0,0.0
0.0,644.0,0.0
0.0,644.0,0.0
0.0,1009.0,0.0
0.0,1009.0,0.0
0.0,1009.0,0.0
0.0,582285.0,4.0
0.0,582285.0,4.0
2.0,1266.0,2.0
2.0,1266.0,2.0
2.0,1266.0,2.0
2.0,1266.0,2.0
2.0,1225.0,1.0
2.0,1225.0,1.0
2.0,1225.0,1.0
2.0,1225.0,1.0
2.0,1225.0,1.0
0.0,535.0,2.0
0.0,535.0,2.0
0.0,535.0,2.0
0.0,535.0,2.0
0.0,535.0,2.0
0.0,535.0,2.0
0.0,535.0,2.0
0.0,535.0,2.0
0.0,535.0,2.0
2.0,20949.0,0.0
2.0,20949.0,0.0
2.0,20949.0,0.0
2.0,20949.0,0.0
2.0,20949.0,0.0
0.0,545.0,0.0
0.0,545.0,0.0
0.0,545.0,0.0
0.0,545.0,0.0
0.0,1168.0,2.0
0.0,1168.0,2.0
0.0,1168.0,2.0
0.0,1168.0,2.0
0.0,1168.0,2.0
2.0,1132.0,3.0
2.0,1132.0,3.0
2.0,1132.0,3.0
2.0,1132.0,3.0
2.0,1132.0,3.0
0.0,573.0,0.0
0.0,573.0,0.0
1.0,2022.0,0.0
1.0,2022.0,0.0
1.0,2022.0,0.0
1.0,2022.0,0.0
0.0,1368.0,0.0
0.0,1368.0,0.0
0.0,1368.0,0.0
0.0,1368.0,0.0
0.0,1368.0,0.0
0.0,1898.0,2.0
0.0,1898.0,2.0
0.0,1898.0,2.0
0.0,1898.0,2.0
2.0,902.0,4.0
2.0,902.0,4.0
2.0,902.0,4.0
2.0,902.0,4.0
2.0,902.0,4.0
2.0,902.0,4.0
2.0,902.0,4.0
2.0,1936.0,4.0
2.0,1936.0,4.0
2.0,1936.0,4.0
0.0,6980.0,0.0
0.0,6980.0,0.0
0.0,6980.0,0.0
0.0,6980.0,0.0
0.0,6980.0,0.0
2.0,772593.0,0.0
2.0,772593.0,0.0
2.0,772593.0,0.0
0.0,1003.0,1.0
0.0,1003.0,1.0
0.0,1003.0,1.0
0.0,1003.0,1.0
0.0,1003.0,1.0
2.0,575.0,1.0
2.0,575.0,1.0
2.0,575.0,1.0
2.0,575.0,1.0
0.0,16380.0,0.0
0.0,16380.0,0.0
0.0,16380.0,0.0
0.0,16380.0,0.0
0.0,16380.0,0.0
0.0,18268.0,0.0
0.0,18268.0,0.0
0.0,890.0,2.0
0.0,890.0,2.0
0.0,890.0,2.0
0.0,890.0,2.0
2.0,38418.0,1.0
2.0,38418.0,1.0
2.0,38418.0,1.0
2.0,38418.0,1.0
2.0,38418.0,1.0
0.0,933.0,0.0
0.0,933.0,0.0
0.0,933.0,0.0
0.0,933.0,0.0
0.0,933.0,0.0
0.0,933.0,0.0
0.0,933.0,0.0
0.0,933.0,0.0
1.0,708.0,1.0
1.0,708.0,1.0
2.0,18815.0,0.0
2.0,18815.0,0.0
2.0,18815.0,0.0
0.0,2752.0,4.0
0.0,2752.0,4.0
0.0,2752.0,4.0
0.0,2752.0,4.0
0.0,2752.0,4.0
0.0,2752.0,4.0
0.0,2752.0,4.0
0.0,2752.0,4.0
0.0,2752.0,4.0
0.0,2752.0,4.0
0.0,1242.0,0.0
0.0,1242.0,0.0
0.0,1242.0,0.0
0.0,2281.0,4.0
0.0,2281.0,4.0
0.0,2281.0,4.0
0.0,2281.0,4.0
0.0,2281.0,4.0
0.0,2281.0,4.0
0.0,2281.0,4.0
0.0,2281.0,4.0
0.0,2281.0,4.0
0.0,711.0,0.0
0.0,711.0,0.0
0.0,711.0,0.0
1.0,1043.0,2.0
1.0,1043.0,2.0
0.0,1980.0,4.0
0.0,1980.0,4.0
0.0,1980.0,4.0
0.0,1980.0,4.0
2.0,1153.0,5.0
2.0,1153.0,5.0
2.0,1153.0,5.0
2.0,1153.0,5.0
0.0,11247.0,5.0
0.0,11247.0,5.0
0.0,11247.0,5.0
0.0,11247.0,5.0
0.0,11247.0,5.0
0.0,1090.0,3.0
0.0,1090.0,3.0
0.0,1090.0,3.0
0.0,1090.0,3.0
0.0,1090.0,3.0
0.0,1090.0,3.0
0.0,1090.0,3.0
0.0,1090.0,3.0
0.0,1090.0,3.0
0.0,1090.0,3.0
0.0,89836.0,1.0
0.0,89836.0,1.0
0.0,89836.0,1.0
0.0,89836.0,1.0
0.0,89836.0,1.0
0.0,89836.0,1.0
0.0,89836.0,1.0
0.0,89836.0,1.0
0.0,89836.0,1.0
0.0,89836.0,1.0
0.0,4368.0,0.0
0.0,4368.0,0.0
0.0,4368.0,0.0
0.0,4368.0,0.0
0.0,4368.0,0.0
1.0,534.0,1.0
1.0,534.0,1.0
1.0,534.0,1.0
0.0,36211.0,4.0
0.0,36211.0,4.0
0.0,36211.0,4.0
0.0,36211.0,4.0
0.0,1480.0,0.0
0.0,1480.0,0.0
0.0,1480.0,0.0
0.0,1480.0,0.0
0.0,2580.0,2.0
0.0,2580.0,2.0
0.0,2580.0,2.0
0.0,671.0,0.0
0.0,671.0,0.0
2.0,86669.0,4.0
2.0,86669.0,4.0
2.0,86669.0,4.0
2.0,86669.0,4.0
0.0,559.0,4.0
0.0,559.0,4.0
0.0,559.0,4.0
0.0,559.0,4.0
0.0,6176.0,4.0
0.0,6176.0,4.0
0.0,6176.0,4.0
0.0,6176.0,4.0
0.0,6176.0,4.0
0.0,6176.0,4.0
0.0,6176.0,4.0
0.0,6017.0,4.0
0.0,6017.0,4.0
0.0,6017.0,4.0
0.0,6017.0,4.0
0.0,6017.0,4.0
0.0,6017.0,4.0
0.0,6017.0,4.0
1.0,1081.0,1.0
1.0,1081.0,1.0
1.0,1081.0,1.0
1.0,1081.0,1.0
1.0,1081.0,1.0
1.0,1081.0,1.0
1.0,1081.0,1.0
1.0,1081.0,1.0
2.0,561.0,0.0
2.0,561.0,0.0
1.0,1394.0,4.0
1.0,1394.0,4.0
2.0,12510.0,2.0
2.0,12510.0,2.0
2.0,12510.0,2.0
2.0,12510.0,2.0
2.0,12510.0,2.0
1.0,1475.0,0.0
1.0,1475.0,0.0
0.0,571.0,2.0
0.0,571.0,2.0
0.0,571.0,2.0
0.0,571.0,2.0
0.0,571.0,2.0
0.0,571.0,2.0
0.0,571.0,2.0
0.0,1225.0,4.0
0.0,1225.0,4.0
0.0,1225.0,4.0
0.0,1225.0,4.0
0.0,1225.0,4.0
2.0,582.0,3.0
2.0,582.0,3.0
2.0,582.0,3.0
2.0,582.0,3.0
2.0,582.0,3.0
2.0,582.0,3.0
2.0,582.0,3.0
0.0,1220.0,0.0
0.0,1220.0,0.0
0.0,1220.0,0.0
0.0,1220.0,0.0
0.0,1220.0,0.0
0.0,1220.0,0.0
0.0,2704.0,0.0
0.0,2704.0,0.0
0.0,2704.0,0.0
0.0,2704.0,0.0
0.0,2704.0,0.0
2.0,39020.0,2.0
2.0,39020.0,2.0
2.0,39020.0,2.0
2.0,39020.0,2.0
2.0,39020.0,2.0
0.0,26333.0,4.0
0.0,26333.0,4.0
0.0,26333.0,4.0
0.0,26333.0,4.0
0.0,2224.0,4.0
0.0,2224.0,4.0
0.0,2224.0,4.0
0.0,2224.0,4.0
0.0,2224.0,4.0
0.0,400000.0,1.0
0.0,400000.0,1.0
0.0,400000.0,1.0
0.0,400000.0,1.0
0.0,400000.0,1.0
0.0,400000.0,1.0
0.0,400000.0,1.0
0.0,400000.0,1.0
2.0,587.0,0.0
2.0,587.0,0.0
2.0,587.0,0.0
0.0,1882.0,0.0
0.0,1882.0,0.0
0.0,1882.0,0.0
0.0,1882.0,0.0
0.0,1882.0,0.0
0.0,1882.0,0.0
0.0,1882.0,0.0
0.0,27736.0,5.0
0.0,531.0,3.0
0.0,531.0,3.0
0.0,531.0,3.0
0.0,4813.0,3.0
0.0,4813.0,3.0
0.0,4813.0,3.0
0.0,4813.0,3.0
0.0,4813.0,3.0
0.0,4813.0,3.0
0.0,5032.0,2.0
0.0,5032.0,2.0
0.0,5032.0,2.0
0.0,541.0,0.0
0.0,541.0,0.0
0.0,541.0,0.0
0.0,541.0,0.0
0.0,541.0,0.0
0.0,9606.0,0.0
0.0,9606.0,0.0
0.0,9606.0,0.0
0.0,9606.0,0.0
2.0,21981.0,4.0
2.0,21981.0,4.0
2.0,21981.0,4.0
0.0,1977.0,0.0
0.0,1977.0,0.0
0.0,1977.0,0.0
2.0,1411.0,0.0
2.0,1411.0,0.0
2.0,1411.0,0.0
2.0,1411.0,0.0
2.0,22723.0,0.0
2.0,22723.0,0.0
2.0,22723.0,0.0
2.0,3086.0,2.0
2.0,3086.0,2.0
2.0,3086.0,2.0
2.0,69686.0,4.0
2.0,69686.0,4.0
2.0,69686.0,4.0
2.0,69686.0,4.0
2.0,69686.0,4.0
2.0,69686.0,4.0
2.0,69686.0,4.0
2.0,69686.0,4.0
0.0,15899.0,2.0
0.0,15899.0,2.0
0.0,15899.0,2.0
0.0,15899.0,2.0
0.0,15899.0,2.0
0.0,15899.0,2.0
0.0,15899.0,2.0
0.0,1748.0,0.0
0.0,1748.0,0.0
0.0,1748.0,0.0
0.0,563.0,0.0
0.0,563.0,0.0
2.0,1592.0,0.0
2.0,1592.0,0.0
0.0,605.0,2.0
0.0,605.0,2.0
0.0,605.0,2.0
0.0,605.0,2.0
0.0,13823.0,4.0
0.0,13823.0,4.0
0.0,13823.0,4.0
0.0,13823.0,4.0
0.0,13823.0,4.0
0.0,13823.0,4.0
0.0,4764.0,4.0
0.0,4764.0,4.0
0.0,4764.0,4.0
0.0,4764.0,4.0
0.0,4764.0,4.0
0.0,3450.0,5.0
0.0,3450.0,5.0
0.0,3450.0,5.0
0.0,3450.0,5.0
2.0,7164.0,1.0
2.0,7164.0,1.0
2.0,7164.0,1.0
2.0,7164.0,1.0
2.0,7164.0,1.0
2.0,7164.0,1.0
2.0,7164.0,1.0
0.0,4480.0,4.0
0.0,4480.0,4.0
0.0,4480.0,4.0
0.0,4480.0,4.0
0.0,4480.0,4.0
0.0,1102.0,0.0
0.0,1102.0,0.0
0.0,1102.0,0.0
2.0,546.0,2.0
2.0,546.0,2.0
2.0,546.0,2.0
2.0,546.0,2.0
2.0,546.0,2.0
2.0,8148.0,0.0
2.0,8148.0,0.0
2.0,8148.0,0.0
2.0,8148.0,0.0
1.0,1148.0,1.0
1.0,1148.0,1.0
1.0,1148.0,1.0
1.0,1148.0,1.0
1.0,1148.0,1.0
1.0,1148.0,1.0
1.0,1148.0,1.0
0.0,1140.0,3.0
0.0,1140.0,3.0
0.0,1140.0,3.0
0.0,1140.0,3.0
0.0,1140.0,3.0
0.0,1140.0,3.0
0.0,1140.0,3.0
0.0,1140.0,3.0
0.0,1140.0,3.0
0.0,12525.0,0.0
0.0,12525.0,0.0
0.0,12525.0,0.0
0.0,994.0,2.0
0.0,994.0,2.0
0.0,994.0,2.0
0.0,994.0,2.0
0.0,518.0,2.0
0.0,518.0,2.0
0.0,518.0,2.0
0.0,518.0,2.0
2.0,1120.0,1.0
2.0,1120.0,1.0
2.0,1120.0,1.0
0.0,2231.0,4.0
0.0,2231.0,4.0
0.0,2231.0,4.0
0.0,2231.0,4.0
0.0,54773.0,2.0
0.0,54773.0,2.0
0.0,54773.0,2.0
0.0,54773.0,2.0
2.0,5942.0,0.0
2.0,5942.0,0.0
2.0,5942.0,0.0
2.0,5942.0,0.0
2.0,5942.0,0.0
2.0,1478.0,4.0
2.0,1478.0,4.0
2.0,1478.0,4.0
2.0,1478.0,4.0
2.0,1478.0,4.0
0.0,640.0,0.0
0.0,640.0,0.0
0.0,33237.0,4.0
0.0,33237.0,4.0
0.0,33237.0,4.0
0.0,33237.0,4.0
2.0,517.0,4.0
2.0,517.0,4.0
2.0,517.0,4.0
2.0,517.0,4.0
2.0,517.0,4.0
0.0,17235.0,2.0
0.0,17235.0,2.0
0.0,17235.0,2.0
0.0,13795.0,2.0
0.0,13795.0,2.0
0.0,13795.0,2.0
0.0,13795.0,2.0
0.0,13795.0,2.0
0.0,3288.0,4.0
0.0,3288.0,4.0
0.0,3288.0,4.0
0.0,3288.0,4.0
0.0,771.0,2.0
0.0,771.0,2.0
0.0,771.0,2.0
0.0,771.0,2.0
2.0,2348.0,0.0
2.0,2348.0,0.0
2.0,2348.0,0.0
2.0,9500.0,3.0
2.0,9500.0,3.0
2.0,9500.0,3.0
2.0,9500.0,3.0
2.0,1378.0,0.0
2.0,1378.0,0.0
2.0,1378.0,0.0
2.0,1378.0,0.0
0.0,18856.0,0.0
0.0,18856.0,0.0
0.0,18856.0,0.0
0.0,18856.0,0.0
2.0,802.0,2.0
2.0,802.0,2.0
2.0,802.0,2.0
2.0,802.0,2.0
2.0,802.0,2.0
0.0,1409.0,4.0
0.0,1409.0,4.0
0.0,1409.0,4.0
0.0,1409.0,4.0
0.0,3814.0,0.0
0.0,3814.0,0.0
0.0,3814.0,0.0
0.0,518.0,0.0
0.0,518.0,0.0
0.0,12229.0,2.0
0.0,12229.0,2.0
0.0,12229.0,2.0
0.0,3670.0,2.0
0.0,3670.0,2.0
0.0,3670.0,2.0
1.0,866.0,0.0
1.0,866.0,0.0
1.0,866.0,0.0
1.0,866.0,0.0
2.0,22709.0,2.0
2.0,22709.0,2.0
2.0,22709.0,2.0
0.0,101027.0,0.0
0.0,101027.0,0.0
0.0,101027.0,0.0
0.0,101027.0,0.0
0.0,1414.0,0.0
0.0,1414.0,0.0
0.0,1414.0,0.0
0.0,6209.0,0.0
0.0,6209.0,0.0
0.0,6209.0,0.0
0.0,6209.0,0.0
0.0,56331.0,2.0
0.0,56331.0,2.0
0.0,56331.0,2.0
0.0,56331.0,2.0
2.0,41529.0,1.0
2.0,41529.0,1.0
2.0,41529.0,1.0
2.0,41529.0,1.0
0.0,1235.0,2.0
0.0,1235.0,2.0
0.0,1235.0,2.0
0.0,1125.0,2.0
0.0,1125.0,2.0
0.0,1125.0,2.0
0.0,1125.0,2.0
0.0,884.0,0.0
0.0,884.0,0.0
0.0,884.0,0.0
0.0,884.0,0.0
2.0,17839.0,2.0
2.0,17839.0,2.0
2.0,17839.0,2.0
2.0,62433.0,2.0
2.0,62433.0,2.0
2.0,62433.0,2.0
2.0,62433.0,2.0
1.0,7500.0,4.0
1.0,7500.0,4.0
1.0,7500.0,4.0
2.0,8325.0,0.0
2.0,8325.0,0.0
2.0,8325.0,0.0
2.0,8325.0,0.0
2.0,8325.0,0.0
2.0,8325.0,0.0
0.0,904.0,2.0
0.0,904.0,2.0
0.0,904.0,2.0
0.0,904.0,2.0
0.0,1940.0,0.0
0.0,1940.0,0.0
0.0,6097.0,2.0
0.0,6097.0,2.0
0.0,6097.0,2.0
0.0,6097.0,2.0
0.0,24274.0,2.0
0.0,24274.0,2.0
0.0,24274.0,2.0
0.0,24274.0,2.0
0.0,1129.0,0.0
0.0,1129.0,0.0
0.0,1129.0,0.0
0.0,1129.0,0.0
0.0,660.0,0.0
0.0,660.0,0.0
0.0,660.0,0.0
0.0,660.0,0.0
0.0,660.0,0.0
0.0,660.0,0.0
0.0,660.0,0.0
0.0,660.0,0.0
0.0,660.0,0.0
0.0,660.0,0.0
0.0,18675.0,0.0
0.0,18675.0,0.0
0.0,18675.0,0.0
0.0,18675.0,0.0
1.0,662.0,4.0
1.0,662.0,4.0
0.0,28194.0,4.0
0.0,28194.0,4.0
0.0,28194.0,4.0
2.0,30632.0,0.0
2.0,30632.0,0.0
2.0,30632.0,0.0
2.0,30632.0,0.0
0.0,145274.0,2.0
0.0,145274.0,2.0
0.0,2758.0,0.0
0.0,2758.0,0.0
0.0,600.0,2.0
0.0,600.0,2.0
0.0,600.0,2.0
0.0,600.0,2.0
0.0,600.0,2.0
0.0,600.0,2.0
0.0,4186.0,2.0
0.0,4186.0,2.0
0.0,4186.0,2.0
0.0,4186.0,2.0
0.0,4186.0,2.0
0.0,4186.0,2.0
0.0,4186.0,2.0
2.0,542.0,4.0
2.0,542.0,4.0
2.0,542.0,4.0
0.0,4097.0,0.0
0.0,4097.0,0.0
0.0,4097.0,0.0
0.0,4097.0,0.0
0.0,1564.0,0.0
0.0,1564.0,0.0
2.0,18418.0,2.0
2.0,18418.0,2.0
0.0,1671.0,1.0
0.0,1671.0,1.0
0.0,1671.0,1.0
0.0,9094.0,0.0
0.0,9094.0,0.0
0.0,9094.0,0.0
0.0,9094.0,0.0
0.0,9094.0,0.0
0.0,9094.0,0.0
0.0,9094.0,0.0
2.0,11103.0,2.0
2.0,11103.0,2.0
2.0,11103.0,2.0
2.0,11103.0,2.0
2.0,11103.0,2.0
2.0,947.0,2.0
2.0,947.0,2.0
2.0,947.0,2.0
2.0,947.0,2.0
0.0,1622.0,2.0
0.0,1622.0,2.0
0.0,1622.0,2.0
2.0,581.0,4.0
2.0,581.0,4.0
2.0,581.0,4.0
2.0,581.0,4.0
2.0,581.0,4.0
2.0,581.0,4.0
0.0,150535.0,0.0
0.0,150535.0,0.0
0.0,150535.0,0.0
0.0,150535.0,0.0
2.0,16450.0,0.0
2.0,16450.0,0.0
0.0,4518.0,2.0
0.0,4518.0,2.0
0.0,4518.0,2.0
0.0,4518.0,2.0
2.0,6228.0,0.0
2.0,6228.0,0.0
2.0,6228.0,0.0
0.0,1979.0,2.0
0.0,1979.0,2.0
0.0,1979.0,2.0
0.0,1979.0,2.0
0.0,1979.0,2.0
0.0,9759.0,0.0
0.0,9759.0,0.0
0.0,9759.0,0.0
0.0,9759.0,0.0
0.0,9759.0,0.0
2.0,2337.0,0.0
2.0,2337.0,0.0
2.0,2337.0,0.0
2.0,23374.0,0.0
2.0,23374.0,0.0
2.0,23374.0,0.0
2.0,23374.0,0.0
0.0,1089.0,4.0
0.0,1089.0,4.0
0.0,1089.0,4.0
2.0,657.0,0.0
2.0,657.0,0.0
2.0,657.0,0.0
2.0,657.0,0.0
0.0,2140.0,2.0
0.0,2140.0,2.0
0.0,2140.0,2.0
0.0,2140.0,2.0
0.0,2140.0,2.0
0.0,2140.0,2.0
0.0,14048.0,0.0
0.0,14048.0,0.0
0.0,587.0,4.0
0.0,587.0,4.0
0.0,587.0,4.0
0.0,587.0,4.0
0.0,587.0,4.0
0.0,587.0,4.0
0.0,587.0,4.0
0.0,587.0,4.0
2.0,7455.0,0.0
2.0,7455.0,0.0
2.0,7455.0,0.0
0.0,2168.0,4.0
0.0,2168.0,4.0
0.0,2168.0,4.0
0.0,2168.0,4.0
2.0,53970.0,4.0
2.0,53970.0,4.0
2.0,53970.0,4.0
2.0,53970.0,4.0
0.0,630.0,5.0
0.0,630.0,5.0
0.0,2194.0,0.0
0.0,2194.0,0.0
0.0,509.0,4.0
0.0,509.0,4.0
0.0,509.0,4.0
0.0,509.0,4.0
0.0,509.0,4.0
0.0,14247.0,4.0
0.0,14247.0,4.0
0.0,14247.0,4.0
0.0,14247.0,4.0
0.0,14247.0,4.0
0.0,14247.0,4.0
0.0,2262.0,2.0
0.0,2262.0,2.0
0.0,2262.0,2.0
0.0,26092.0,2.0
0.0,26092.0,2.0
0.0,26092.0,2.0
0.0,26092.0,2.0
0.0,26092.0,2.0
0.0,759.0,2.0
0.0,759.0,2.0
0.0,759.0,2.0
0.0,2494.0,5.0
0.0,2494.0,5.0
0.0,2494.0,5.0
0.0,2494.0,5.0
0.0,2494.0,5.0
0.0,3145.0,2.0
0.0,3145.0,2.0
0.0,3145.0,2.0
0.0,1150.0,0.0
0.0,1150.0,0.0
0.0,1150.0,0.0
0.0,1150.0,0.0
0.0,1453.0,0.0
0.0,1453.0,0.0
0.0,1453.0,0.0
0.0,1929.0,0.0
0.0,1929.0,0.0
0.0,1929.0,0.0
0.0,532.0,0.0
0.0,532.0,0.0
0.0,532.0,0.0
0.0,532.0,0.0
0.0,532.0,0.0
0.0,532.0,0.0
0.0,532.0,0.0
0.0,2582.0,2.0
0.0,2582.0,2.0
0.0,2582.0,2.0
0.0,2582.0,2.0
0.0,2582.0,2.0
0.0,2352.0,2.0
0.0,2352.0,2.0
0.0,2352.0,2.0
0.0,2352.0,2.0
0.0,2352.0,2.0
0.0,519.0,2.0
0.0,519.0,2.0
0.0,519.0,2.0
0.0,155811.0,1.0
0.0,155811.0,1.0
0.0,155811.0,1.0
0.0,155811.0,1.0
0.0,155811.0,1.0
0.0,5886.0,4.0
0.0,5886.0,4.0
0.0,5886.0,4.0
0.0,5886.0,4.0
0.0,5886.0,4.0
0.0,5886.0,4.0
0.0,2319.0,0.0
0.0,2319.0,0.0
0.0,805.0,0.0
0.0,805.0,0.0
0.0,805.0,0.0
0.0,805.0,0.0
0.0,805.0,0.0
0.0,805.0,0.0
0.0,978.0,0.0
0.0,978.0,0.0
0.0,978.0,0.0
0.0,978.0,0.0
0.0,656.0,0.0
0.0,656.0,0.0
0.0,516.0,0.0
0.0,516.0,0.0
0.0,516.0,0.0
